"sku","asin","title","days","action","reason","price","new_price","priceTrace","new_priceTrace","priceTraceChange"
"250628-2-052-NA","B00739VYE2","特命戦隊ゴーバスターズ バスターギアシリーズ 02 イチガンバスター","119","priceTrace","Rule for 119 days (priceTrace)","2234","2234.0","0","4.0","4.0"
"250702-2-006","B00529SXEY","CG-WLNUP01N デバイスサーバ プリントサーバ機能搭載","115","priceTrace","Rule for 115 days (priceTrace)","5861","5861.0","0","4.0","4.0"
"250702-2-014-Q4","B01AUKUYE6","くもん出版 くもんのジグソーパズル STEP6 見てみよう!日本各地を走る電車・列車 知育玩具 おもちゃ 3.5歳以上 KUMON","115","priceTrace","Rule for 115 days (priceTrace)","3215","3215.0","0","4.0","4.0"
"250702-2-019","B00BTVH3M2","脳活キューブ","115","priceTrace","Rule for 115 days (priceTrace)","3215","3215.0","0","4.0","4.0"
"250702-2-021-Q4","B0160NDUMA","仮面ライダーゴースト グーパー拳銃 DXガンガンハンド","115","priceTrace","Rule for 115 days (priceTrace)","3901","3901.0","0","4.0","4.0"
"250705-1-002","B003YUHLDC","シリコン タジン鍋 20cm バレンシアオレンジ レシピ付","112","priceTrace","Rule for 112 days (priceTrace)","2950","2950.0","1","4.0","4.0"
"250705-1-008-Q4","B016B9GKMU","アガツマ(AGATSUMA) アンパンマン ふわっと大きなKOパンチ","112","priceTrace","Rule for 112 days (priceTrace)","4257","4257.0","1","4.0","4.0"
"250705-11-005","B07H8TVFGZ","リッチェル ベビーガード マグネット式引き出しロック 2個 (x 1) 0か月~","112","priceTrace","Rule for 112 days (priceTrace)","1881","1881.0","1","4.0","4.0"
"250705-11-040","B01B74CE8S","ピジョン はじめてのかんたんおはし 左手用 イエロー [2才頃から]","112","priceTrace","Rule for 112 days (priceTrace)","1386","1386.0","1","4.0","4.0"
"250705-2-007","B003BGUTJ2","おさんぽくまさん","112","priceTrace","Rule for 112 days (priceTrace)","2180","2180.0","1","4.0","4.0"
"250705-2-016-Q4","B07KX4WC7Z","仮面ライダージオウ 超針回転剣DXライドヘイセイバー","112","priceTrace","Rule for 112 days (priceTrace)","3544","3544.0","1","4.0","4.0"
"250705-2-020","B07ZTCJ56W","WSR-1166DHPL IPv6対応 無線LANルーター","112","priceTrace","Rule for 112 days (priceTrace)","3234","3234.0","1","4.0","4.0"
"250705-2-024","B000IGZRYU","カール ゲージパンチ・ネオ(26・30穴) GP-130B","112","priceTrace","Rule for 112 days (priceTrace)","2352","2352.0","1","4.0","4.0"
"250705-2-031","B0019O19BU","ギガミック (Gigamic) カタミノ (KATAMINO) [正規輸入品] パズルゲーム…","112","priceTrace","Rule for 112 days (priceTrace)","2851","2851.0","1","4.0","4.0"
"250705-2-032-Q4","B07NGQWYXV","[バンダイ] 変身ベルト ver.20th DXゲーマドライバー","112","priceTrace","Rule for 112 days (priceTrace)","7180","7180.0","1","4.0","4.0"
"250705-2-037","B00G8V7D8W","デュプロ ぞうさんのバケツ 7614","112","priceTrace","Rule for 112 days (priceTrace)","3940","3940.0","1","4.0","4.0"
"250705-2-039-Q4","B0185EWE2Y","はじめてのしょうぎセット あそび方ブック付き","112","priceTrace","Rule for 112 days (priceTrace)","4158","4158.0","1","4.0","4.0"
"250705-2-047-Q4","B005EVC5CG","仮面ライダーフォーゼ 変身ベルト DXフォーゼドライバー","112","priceTrace","Rule for 112 days (priceTrace)","3901","3901.0","1","4.0","4.0"
"250713-1-006","B00KRVIXG0","ケンダマクロス ドラゴンフレア","104","priceTrace","Rule for 104 days (priceTrace)","3465","3465.0","1","4.0","4.0"
"250713-1-020","B01J41DX5E","レゴ(LEGO) クリエイター 高速ヘリコプター 31057","104","priceTrace","Rule for 104 days (priceTrace)","3960","3960.0","1","4.0","4.0"
"250713-1-022","B001CBV7Y4","グルメ三昧 アイボリー","104","priceTrace","Rule for 104 days (priceTrace)","1700","1700.0","1","4.0","4.0"
"250713-11-021","B000UZET0M","貝印 トリプル砥石 AP-0509","104","priceTrace","Rule for 104 days (priceTrace)","5742","5742.0","1","4.0","4.0"
"250713-11-023","B003N3VHX0","シービージャパン(CB JAPAN) シリコンスチーマー ピンク オーバル型 電子レンジ調理 fleur","104","priceTrace","Rule for 104 days (priceTrace)","2950","2950.0","1","4.0","4.0"
"250713-2-001","B000G19Q8A","アンパンマン 筒入りつみ木","104","priceTrace","Rule for 104 days (priceTrace)","2970","2970.0","1","4.0","4.0"
"250713-2-002","B00F3B2TVO","レゴ デュプロ みどりのコンテナデラックス 10572","104","priceTrace","Rule for 104 days (priceTrace)","7500","7500.0","1","4.0","4.0"
"250713-2-004","B01A5YLQBM","ラーニング リソーシズ(Learning Resources) ラーニング・ブロックス360°3歳頃 LNR9284 ピンク、オレンジ、青、紫など","104","priceTrace","Rule for 104 days (priceTrace)","4158","4158.0","1","4.0","4.0"
"250713-2-010","B001R1YRX2","レゴ (LEGO) 基本セット 青いバケツ 7615","104","priceTrace","Rule for 104 days (priceTrace)","3901","3901.0","1","4.0","4.0"
"250713-2-012","B0012C333G","CASIO Ex-word 電子辞書 XD-SP6600RD 100コンテンツ多辞書 ネイティブ+7ヶ国TTS音声対応 メインパネル+手書きパネル搭載 モデル","104","priceTrace","Rule for 104 days (priceTrace)","2398","2398.0","1","4.0","4.0"
"250713-2-013","B00SMH51WK","CASIO EX-word☆XD-U6000NB電子辞書/カラータッチパネル液晶/ジャパネットたかたオリジナルモデル","104","priceTrace","Rule for 104 days (priceTrace)","4633","4633.0","1","4.0","4.0"
"250713-2-014","B00SIXC1DU","【Amazon.co.jp限定】カシオ 電子辞書 エクスワード 高校生モデル XD-K4805BK ブラック","104","priceTrace","Rule for 104 days (priceTrace)","6533","6533.0","1","4.0","4.0"
"250713-2-018","B08984MSXP","[バンダイ] ウルトラマンZ DXウルトラゼットライザー","104","priceTrace","Rule for 104 days (priceTrace)","3914","3914.0","1","4.0","4.0"
"250713-2-026","B000MUZCLU","CASIO Ex-word (エクスワード) 電子辞書 XD-GW6800 日中韓対応手書きパネル搭載 音声対応 5.5型高精細液晶 100コンテンツ一般・総合モデル","104","priceTrace","Rule for 104 days (priceTrace)","2065","2065.0","1","4.0","4.0"
"250713-2-027","B01LC5VY7O","動物戦隊ジュウオウジャー 変身銃 DXホエールチェンジガン","104","priceTrace","Rule for 104 days (priceTrace)","7280","7280.0","1","4.0","4.0"
"250713-2-028","B0019O19BU","ギガミック (Gigamic) カタミノ (KATAMINO) [正規輸入品] パズルゲーム…","104","priceTrace","Rule for 104 days (priceTrace)","2851","2851.0","1","4.0","4.0"
"250713-2-029","B07DFPNG13","快盗戦隊ルパンレンジャーVS警察戦隊パトレンジャー バッテン十手刀 DX X(エックス)ロッドソード","104","priceTrace","Rule for 104 days (priceTrace)","2940","2940.0","1","4.0","4.0"
"250713-2-033","B07VP44JFJ","くもん出版(KUMON PUBLISHING) くもんの日本地図 パズル","104","priceTrace","Rule for 104 days (priceTrace)","3380","3380.0","1","4.0","4.0"
"250713-2-035","B00068N40O","Melitta(メリタ) セレクトグラインド MJ-516 (ホワイト)","104","priceTrace","Rule for 104 days (priceTrace)","3295","3295.0","1","4.0","4.0"
"250720-1-012-Q4","B00O2LEZMM","烈車戦隊トッキュウジャー 烈車合体シリーズ12 烈車合体 DXハイパーレッシャテイオー","97","priceTrace","Rule for 97 days (priceTrace)","9900","9900.0","1","4.0","4.0"
"250720-1-013","B06WWM714D","HAPIROLL (ハピロール) アイスクリームメーカー 自宅でロールアイス シャーベット ブラウン ドウシシャ DHRL-17BR","97","priceTrace","Rule for 97 days (priceTrace)","1480","1480.0","1","4.0","4.0"
"250720-11-025","B005XIWW0A","エンスカイ(ENSKY) パズルフレーム ジブリ作品専用 ミニパズル どんぐり 茶 (10x14.7cm)","97","priceTrace","Rule for 97 days (priceTrace)","2980","2980.0","1","4.0","4.0"
"250720-2-011-Q4","B00739VYE2","特命戦隊ゴーバスターズ バスターギアシリーズ 02 イチガンバスター","97","priceTrace","Rule for 97 days (priceTrace)","2180","2180.0","1","4.0","4.0"
"250720-2-017","B07ZTCJ56W","WSR-1166DHPL IPv6対応 無線LANルーター","97","priceTrace","Rule for 97 days (priceTrace)","3234","3234.0","1","4.0","4.0"
"250720-2-023-Q4","B0048BQ6LO","レゴ (LEGO) 基本セット 青いバケツ (ブロックはずし付き) 7615","97","priceTrace","Rule for 97 days (priceTrace)","5740","5740.0","1","4.0","4.0"
"250720-2-024-Q4","B0761ST9HG","ウルトラマンジード DXキングソード","97","priceTrace","Rule for 97 days (priceTrace)","3080","3080.0","1","4.0","4.0"
"250720-2-026-Q4","B0073CD3JS","トミカ ハイパービルダー ハイパービルダー1号","97","priceTrace","Rule for 97 days (priceTrace)","5800","5800.0","1","4.0","4.0"
"250727-1-002","B000NZ9VI4","ティファール インジニオ 専用ハンドル ブラックファイヤー 18217","90","priceTrace","Rule for 90 days (priceTrace)","4000","4000.0","1","1.0","1.0"
"250727-2-001","B003BGUTJ2","おさんぽくまさん","90","priceTrace","Rule for 90 days (priceTrace)","2180","2180.0","1","1.0","1.0"
"250727-2-007","B00031YGCO","立体パズル","90","priceTrace","Rule for 90 days (priceTrace)","2455","2455.0","1","1.0","1.0"
"250727-2-008","B00948S07Y","くもん出版 くもんの磁石すうじ盤100","90","priceTrace","Rule for 90 days (priceTrace)","5480","5480.0","1","1.0","1.0"
"250727-2-015-Q4","B08K3Y3RTD","[バンダイ] 仮面ライダーセイバー 変身ベルト DX闇黒剣月闇&邪剣カリバードライバー","90","priceTrace","Rule for 90 days (priceTrace)","3643","3643.0","1","1.0","1.0"
"250727-2-019-Q4","B0B1TGMLPX","[バンダイ] 暴太郎戦隊ドンブラザーズ ドンドラゴクウ&ドントラボルト 完全なりきりセット(対象年齢:3歳以上)","90","priceTrace","Rule for 90 days (priceTrace)","3445","3445.0","1","1.0","1.0"
"250727-2-021","B004WLSP14","べビラボ どこでもわくわくジムメリー","90","priceTrace","Rule for 90 days (priceTrace)","2580","2580.0","1","1.0","1.0"
"250727-2-024-Q4","B000FFC48Q","トミカ ハイパーレスキュー 緊急司令基地","90","priceTrace","Rule for 90 days (priceTrace)","7800","7800.0","1","1.0","1.0"
"250727-2-028-Q4","B095R8VPBL","タカラトミー(TAKARA TOMY) トミカワールド ぐるっと変形！ＤＸポリスステーション","90","priceTrace","Rule for 90 days (priceTrace)","4300","4300.0","1","1.0","1.0"
"250727-2-029-Q4","B07YG25LYP","トミカ ハイパーレスキュー 1号&2号 DXセット","90","priceTrace","Rule for 90 days (priceTrace)","7980","7980.0","1","1.0","1.0"
"250727-2-030-Q4","B07CJ9XXSD","トミカ タウンどうろセット (シール、背景ボード、レイアウトブック)","90","priceTrace","Rule for 90 days (priceTrace)","4480","4480.0","1","1.0","1.0"
"250727-2-031-Q4","B00CHWNN4E","トミカ 高速道路 ぐるぐるインターチェンジ","90","priceTrace","Rule for 90 days (priceTrace)","9181","9181.0","1","1.0","1.0"
"250727-2-033","B0076CTA2E","木製シリーズ ひらがな・カタカナ付き アルファベットつみき","90","priceTrace","Rule for 90 days (priceTrace)","2800","2800.0","1","1.0","1.0"
"250727-2-036-Q4","B095R62WL3","タカラトミー(TAKARA TOMY) リカちゃん わんにゃんレントゲン! リカちゃん動物病院","90","priceTrace","Rule for 90 days (priceTrace)","4300","4300.0","1","1.0","1.0"
"250727-3-012","B00BOZQH0C","くもん出版(KUMON PUBLISHING) NEW ひらがなつみき","90","priceTrace","Rule for 90 days (priceTrace)","2280","2280.0","1","1.0","1.0"
"250805-2-003","B00I7JWSZG","アニア プレイセット ウキウキスプラッシュ水族館","81","priceTrace","Rule for 81 days (priceTrace)","8580","8580.0","1","1.0","1.0"
"250805-2-004","B00067Y4AO","ハバ ベビーブロック ファンタジー 2297","81","priceTrace","Rule for 81 days (priceTrace)","4727","4727.0","1","1.0","1.0"
"250805-2-005-Q4","B00I7JXHLK","プラレール のぼりおりを楽しもう! 坂レールセット","81","priceTrace","Rule for 81 days (priceTrace)","4980","4980.0","1","1.0","1.0"
"250805-2-007-Q4","B0CY1RMRD3","[バンダイ] ブレーザーブレス MEMORIAL EDITION","81","priceTrace","Rule for 81 days (priceTrace)","12980","12980.0","1","1.0","1.0"
"250805-2-008","B013SMIUDU","ワコム Intuos Comic 【旧モデル】ペン&タッチ マンガ・イラスト制作用モデル Sサイズ ブラック CTH-490/K1","81","priceTrace","Rule for 81 days (priceTrace)","4800","4800.0","1","1.0","1.0"
"250805-2-010-Q3","B0861FZVBH","パナソニック 美顔器 イオンエフェクター クールモード付き 浸透タイプ ゴールド調 EH-ST78-N","81","priceTrace","Rule for 81 days (priceTrace)","5080","5080.0","1","1.0","1.0"
"250805-2-012-Q4","B0053FMJKG","海賊戦隊ゴーカイジャー 海賊合体 DX豪獣神","81","priceTrace","Rule for 81 days (priceTrace)","13000","13000.0","1","1.0","1.0"
"250805-2-014-Q4","B079HHGX73","仮面ライダービルド 駆鱗煙銃 DXネビュラスチームガン","81","priceTrace","Rule for 81 days (priceTrace)","7800","7800.0","1","1.0","1.0"
"250805-2-018","B0002U3IRU","タカラトミー(TAKARA TOMY) 黒ひげ危機一発 [並行輸入品]","81","priceTrace","Rule for 81 days (priceTrace)","1980","1980.0","1","1.0","1.0"
"250805-2-019","4057503374","じゃんけんしょうぎ (頭のよくなるゲーム)","81","priceTrace","Rule for 81 days (priceTrace)","2500","2500.0","1","1.0","1.0"
"250805-2-023-Q4","B071LSD92C","トミカ トミカタウンビルドシティ パワークレーン建設現場 unisex","81","priceTrace","Rule for 81 days (priceTrace)","9600","9600.0","1","1.0","1.0"
"250805-2-024-Q4","B07CM5LFLQ","トミカ ぶるぶる放水! BIGファイヤーエンジン","81","priceTrace","Rule for 81 days (priceTrace)","3380","3380.0","1","1.0","1.0"
"250805-2-025","B000G02HQE","たしざん ・ 九九が覚えられる! 計算はさみゲーム","81","priceTrace","Rule for 81 days (priceTrace)","2851","2851.0","1","1.0","1.0"
"250805-2-026-Q4","B01GH4M6XQ","トミカ スリリングマウンテン","81","priceTrace","Rule for 81 days (priceTrace)","5500","5500.0","1","1.0","1.0"
"250805-2-027","B019FC98ZG","シャープ カラ―電子辞書 Brain 中学生モデル ブルー系 PW-SJ3-A","81","priceTrace","Rule for 81 days (priceTrace)","5980","5980.0","1","1.0","1.0"
"250805-2-029","B003I4DTM6","タカラトミー(TAKARA TOMY) リズムあそびいっぱいマジカルバンド W310×H220×D265mm マルチカラー","81","priceTrace","Rule for 81 days (priceTrace)","3840","3840.0","1","1.0","1.0"
"250810-1-001","B00009VTCH","SONY RK-G131 接続コード","76","priceTrace","Rule for 76 days (priceTrace)","2350","2350.0","1","1.0","1.0"
"250810-1-045","B08BHV61Y8","エレコム iPad Air 2019年モデル iPad Pro 10.5インチ 2017年モデル フラップカバー 背面クリア ZEROSHOCK スリープ対応 ブラック TB-A19MZEROBK","76","priceTrace","Rule for 76 days (priceTrace)","2500","2500.0","1","1.0","1.0"
"250810-1-054","B00WYPFLCQ","リッチェル ふかふかベビーバス W グリーン 新生児~6カ月","76","priceTrace","Rule for 76 days (priceTrace)","2980","2980.0","1","1.0","1.0"
"250810-11-006","4057506160","大人のためのヒーリングスクラッチアート Flower! Flower! Flower! ([バラエティ]) ヨシヤス","76","priceTrace","Rule for 76 days (priceTrace)","4358","4358.0","1","1.0","1.0"
"250810-11-048","B0002ERL2O","SHARPハンディ・手帳タイプ電卓 大型表示 手帳型ケース付 8桁 EL-235S-X","76","priceTrace","Rule for 76 days (priceTrace)","1089","1089.0","1","1.0","1.0"
"250810-11-055","B01ALDIMV4","クツワ STAD 防災ずきん 園児用 KZ004","76","priceTrace","Rule for 76 days (priceTrace)","4980","4980.0","1","1.0","1.0"
"250810-2-002","B000HFXODI","アスカ(Asmix) ラミネーター A6サイズ 150μまで対応 L1110E","76","priceTrace","Rule for 76 days (priceTrace)","4980","4980.0","1","1.0","1.0"
"250810-2-003","B000X12IZQ","ツインバード 衣類スチーマー スチームアイロン アイロン ハンディ ブルー SA-4084BL","76","priceTrace","Rule for 76 days (priceTrace)","2941","2941.0","1","1.0","1.0"
"250810-2-013","B0024R3NP6","ジョイパレット(JOYPALETTE) ワンワンとうーたん まるまるパズル","76","priceTrace","Rule for 76 days (priceTrace)","2000","2000.0","1","1.0","1.0"
"250810-2-015-Q4","B01LC5XL34","仮面ライダーエグゼイド 乱弾必中 DXガシャコンマグナム","76","priceTrace","Rule for 76 days (priceTrace)","2980","2980.0","1","1.0","1.0"
"250810-2-016-Q4","B01MZ431KO","仮面ライダーエグゼイド ダブル装填 DXガシャコンキースラッシャー","76","priceTrace","Rule for 76 days (priceTrace)","2880","2880.0","1","1.0","1.0"
"250810-2-024","B001872YSA","BUFFALO PCIバス用 地デジチューナ DT-H50/PCI","76","priceTrace","Rule for 76 days (priceTrace)","3980","3980.0","1","1.0","1.0"
"250810-2-026","B00009VTSV","SONY PC-220M M プラグアダプター","76","priceTrace","Rule for 76 days (priceTrace)","1400","1400.0","1","1.0","1.0"
"250810-2-027","B0087UMLAC","【2012年モデル】ELECOM WEBカメラ 200万画素 1/5インチCMOSセンサ マイク内蔵 コンパクトタイプ ブラック UCAM-C0220FBBK","76","priceTrace","Rule for 76 days (priceTrace)","1700","1700.0","1","1.0","1.0"
"250810-2-030","B098WQYCTX","エレコム LED リングライト 三脚 16㎝ 3色モード / 10段階調光 USB給電 ブラック DE-L02BK","76","priceTrace","Rule for 76 days (priceTrace)","2980","2980.0","1","1.0","1.0"
"250810-2-032","B009WETQQO","はじめてのおままごと コンロ","76","priceTrace","Rule for 76 days (priceTrace)","7980","7980.0","1","1.0","1.0"
"250810-2-035","B00VDRU4AU","ケンダマクロス なしからうまれたケンダマクロス ふなっしー","76","priceTrace","Rule for 76 days (priceTrace)","2970","2970.0","1","1.0","1.0"
"250810-2-038-Q4","B01L6SFCMU","トミカ おしごと体験 サウンドいっぱい! ブルブル ガソリンスタンド ENEOS","76","priceTrace","Rule for 76 days (priceTrace)","6480","6480.0","1","1.0","1.0"
"250810-2-042-Q4","B014KHTG6W","プラレール アドバンス 超電導リニアL0系 高架レールセット","76","priceTrace","Rule for 76 days (priceTrace)","9980","9980.0","1","1.0","1.0"
"250816-1-016","B002XSB2AY","燃えろ！！ロボコン　スロットロイド4　ロボデジ","70","priceTrace","Rule for 70 days (priceTrace)","1980","1980.0","1","1.0","1.0"
"250816-1-019","B004KGY0QU","ELECOM テレビ用ヘッドホン カナル 3m ブラック EHP-TVIN0130BK","70","priceTrace","Rule for 70 days (priceTrace)","3850","3850.0","1","1.0","1.0"
"250816-11-002","B01MZGV79T","ロゼンスター メンズフェイストリマー FM-591","70","priceTrace","Rule for 70 days (priceTrace)","1477","1477.0","1","1.0","1.0"
"250816-11-014","B0D8L46JSW","エレコム iPad Air 13インチ (M3/M2) 2025/2024年 ケース 背面クリア 変えられる2つのスタンド角度 スリープモード対応 傷や汚れが付きにくいソフトレザー ブラック TB-A24XWVBK","70","priceTrace","Rule for 70 days (priceTrace)","2480","2480.0","1","1.0","1.0"
"250816-2-003","B005GICA5Y","カール事務器 裁断機 ペーパーカッター A4対応 10枚裁断 DC-200N","70","priceTrace","Rule for 70 days (priceTrace)","2680","2680.0","1","1.0","1.0"
"250816-2-004","B00BJ67KZ2","PLANTOYS 5634 ギアパズル-スタンダード","70","priceTrace","Rule for 70 days (priceTrace)","2500","2500.0","1","1.0","1.0"
"250816-2-005","B00031YCW8","NEWドキドキドミノ","70","priceTrace","Rule for 70 days (priceTrace)","4500","4500.0","1","1.0","1.0"
"250816-2-006","B07SFP19QH","はじめて英語 くまのプーさん 絵本でおしゃべり! ゆびさき知育 いっぱいできた 8か月~3歳 ディスク(1)付","70","priceTrace","Rule for 70 days (priceTrace)","4280","4280.0","1","1.0","1.0"
"250816-2-020-Q4","B07ZQ33SLY","トミカ スピードウェイ GO!GO! アクセルサーキット (スペシャルトミカ同梱版)","70","priceTrace","Rule for 70 days (priceTrace)","7580","7580.0","1","1.0","1.0"
"250816-2-021-Q4","B00DTM2DGK","エド・インター 森のあそび箱 木のおもちゃ 型はめ パズル 806487","70","priceTrace","Rule for 70 days (priceTrace)","7824","7824.0","1","1.0","1.0"
"250816-2-022","B07TGBX7CM","NEC Speed Wi-Fi NEXT WX05 UQ版 ソニックレッド","70","priceTrace","Rule for 70 days (priceTrace)","3980","3980.0","1","1.0","1.0"
"250816-2-024","B001MI15WQ","CG-SW08TXRX 8ポート 100M/10M スイッチングHUB","70","priceTrace","Rule for 70 days (priceTrace)","2200","2200.0","1","1.0","1.0"
"250816-2-026","B0000ACDQ3","CASIO EX-word XD-V5100 (7コンテンツ, (広辞苑・逆引き広辞苑・ジーニアス英和・和英・カタカナ語・英語類語・漢和)9.8mm薄型ボディ)","70","priceTrace","Rule for 70 days (priceTrace)","8800","8800.0","1","1.0","1.0"
"250816-2-030","B009AP2FS6","センサーバー (RVL-A-SB) [video game]","70","priceTrace","Rule for 70 days (priceTrace)","2178","2178.0","1","1.0","1.0"
"250816-2-032","B00GRK6HC2","いないいないばぁ ワンワンとうーたん パカッとばぁ! かくれんぼスイッチ","70","priceTrace","Rule for 70 days (priceTrace)","3800","3800.0","1","1.0","1.0"
"250816-3-025","B005PKPPBO","Wacom ペンタブレット Sサイズ ホワイト イラスタMini&コミスタMini付属 Bambooコミック CTH-470/W2","70","priceTrace","Rule for 70 days (priceTrace)","4580","4580.0","1","1.0","1.0"
"250816-3-028","B000FHU422","浅沼商会 スライド映写機 CS-15 027A100","70","priceTrace","Rule for 70 days (priceTrace)","4000","4000.0","1","1.0","1.0"
"250830-1-006","B0007UQX22","CANON プロフェッショナルフォトペーパー A4 50枚 PR-101A450","56","priceTrace","Rule for 56 days (priceTrace)","2800","2800.0","1","1.0","1.0"
"250830-1-007","B089SN7NHL","エレコム(ELECOM) iPad 10.2 第9/8/7世代 (2021/2020/2019年) ケース オートスリープ対応 Pencil収納 ネイビー TB-A19RSANV","56","priceTrace","Rule for 56 days (priceTrace)","3800","3800.0","1","1.0","1.0"
"250830-1-018","B004RZMOTE","3M プライバシーフィルター 覗き見防止 セキュリティ 個人情報保護 紫外線カット モニター用 PF21.5W S-SP","56","priceTrace","Rule for 56 days (priceTrace)","11158","11158.0","1","1.0","1.0"
"250830-1-030","B00Q5WO9J0","レイメイ藤井 作品ファイル ブルー RS140A","56","priceTrace","Rule for 56 days (priceTrace)","2380","2380.0","1","1.0","1.0"
"250830-11-004","B003WOKJQ6","SONY 日本製 ビデオ用BD-RE 書換型 片面2層50GB 2倍速 スタンダード 単品 BNE2VCSJ2","56","priceTrace","Rule for 56 days (priceTrace)","1980","1980.0","1","1.0","1.0"
"250830-2-001","B00S0NLVK2","カシオ 電子辞書 エクスワード ビジネスモデル XD-K8500RD レッド コンテンツ170","56","priceTrace","Rule for 56 days (priceTrace)","5832","5832.0","1","1.0","1.0"
"250830-2-008-Q4","B00739MQTO","くもん出版 くもんのジグソーパズル STEP1 だいすき どうぶつ 知育玩具 おもちゃ 1.5歳以上 KUMON","56","priceTrace","Rule for 56 days (priceTrace)","3680","3680.0","1","1.0","1.0"
"250830-2-009","B00NKXDCAO","くもん出版 ぴったりしきつめかずパズル100","56","priceTrace","Rule for 56 days (priceTrace)","3500","3500.0","1","1.0","1.0"
"250830-2-011","B07D7S1W2B","学研 学研の遊びながらよくわかる 木製パズル日本地図(対象年齢:5歳以上)83809","56","priceTrace","Rule for 56 days (priceTrace)","3380","3380.0","1","1.0","1.0"
"250830-2-020-Q4","B06X9L3HHT","リカちゃん わんにゃんトリマー にぎやかペットショップ","56","priceTrace","Rule for 56 days (priceTrace)","6480","6480.0","1","1.0","1.0"
"250830-2-021-Q4","B01GRMZM3E","ウルトラマンオーブ DXオーブスラッガーランス","56","priceTrace","Rule for 56 days (priceTrace)","4580","4580.0","1","1.0","1.0"
"250830-2-023","B00MEBKOZ4","パナソニック 目もとエステ（ピンク調）Panasonic リフレタイプ EH-SW30 の限定モデル EH-CSW30-P","56","priceTrace","Rule for 56 days (priceTrace)","3747","3747.0","1","1.0","1.0"
"250830-2-024","B000VLE0ZO","CYBER・D端子ケーブル (PSP-2000/3000用) [video game]","56","priceTrace","Rule for 56 days (priceTrace)","1480","1480.0","1","1.0","1.0"
"250830-2-026-Q4","B006OVJ0IC","仮面ライダーフォーゼ 指紋認証ブレス DXメテオギャラクシー","56","priceTrace","Rule for 56 days (priceTrace)","4500","4500.0","1","1.0","1.0"
"250830-2-028-Q3","B00LZKBSDC","【正規代理店商品】 エルゴベビー　Ergobaby　エルゴベビー・インファントインサート２　パフォーマンス　クールメッシュ　グレー","56","priceTrace","Rule for 56 days (priceTrace)","1998","1998.0","1","1.0","1.0"
"250830-2-031-Q4","B0030UZIU4","仮面ライダーW (ダブル) メモリガジェットシリーズ04 ビートルフォン","56","priceTrace","Rule for 56 days (priceTrace)","5965","5965.0","1","1.0","1.0"
"250830-2-032-Q4","B0087BJIKW","特命戦隊ゴーバスターズ バスターギアシリーズ05 モーフィンブラスター","56","priceTrace","Rule for 56 days (priceTrace)","4925","4925.0","1","1.0","1.0"
"250830-2-034","B072F9PHFL","エレコム WiFi 無線LAN ルーター 親機 11ac/n/a/g/b 867+300Mbps 有線Giga 接続推奨15台 デュアルコアCPU ビームフォーミングZ WRC-1167GHBK2-S","56","priceTrace","Rule for 56 days (priceTrace)","1970","1970.0","1","1.0","1.0"
"250830-2-035","B006WEOYUU","NEC Aterm WR8750N[HPモデル] PA-WR8750N-HP","56","priceTrace","Rule for 56 days (priceTrace)","1980","1980.0","1","1.0","1.0"
"250830-2-038-Q4","B00SXTKKIM","手裏剣戦隊ニンニンジャー 開口忍砲 ガマガマ銃","56","priceTrace","Rule for 56 days (priceTrace)","2084","2084.0","1","1.0","1.0"
"250830-3-016-Q4","B00N7AU5RS","仮面ライダードライブ DXドライブドライバー & シフトカーホルダースペシャルセット","56","priceTrace","Rule for 56 days (priceTrace)","6600","6600.0","1","1.0","1.0"
"250830-3-037-Q4","B00OGWTNFQ","トミカ ハイパーブルーポリス02 ソニックブレイカー","56","priceTrace","Rule for 56 days (priceTrace)","4480","4480.0","1","1.0","1.0"
"250906-1-007","B00AIC0NWA","ショップジャパン(SHOP JAPAN) スピードスライサー スバヤイサー TRSP-DM1 SPS-8WS3【正規品】","49","priceTrace","Rule for 49 days (priceTrace)","3445","3445.0","1","1.0","1.0"
"250906-1-011","B07J9YL67R","ELECOM ステレオミニジャック変換ケーブル Lightning/φ3.5mm 長さ0.1m シルバー MPA-L35DS01SV","49","priceTrace","Rule for 49 days (priceTrace)","2200","2200.0","1","1.0","1.0"
"250906-1-023-Q4","B00OEMAT7Y","タカラトミー(TAKARA TOMY) 【タカラトミー】プラレール　湘南モノレール　5000系　レッドライン　セット","49","priceTrace","Rule for 49 days (priceTrace)","12000","12000.0","1","1.0","1.0"
"250906-1-024","B00BBNP104","カール事務器 鍵収納 キーボックス コンパクト 68個吊 CKB-C68-I","49","priceTrace","Rule for 49 days (priceTrace)","5200","5200.0","1","1.0","1.0"
"250906-1-044","B002CTJ8FK","SLIK 三脚 F153 3段 ファミリー向け 214916","49","priceTrace","Rule for 49 days (priceTrace)","4980","4980.0","1","1.0","1.0"
"250906-11-005-Q4","B071XP4QQX","シルバニアファミリー お家 【 赤い屋根の大きなお家 】 ハ-48 STマーク認証 3歳以上 おもちゃ ドールハウス Sylvanian Families エポック社 EPOCH","49","priceTrace","Rule for 49 days (priceTrace)","11200","11200.0","1","1.0","1.0"
"250906-11-010","B002DYZL3W","洋服たたみボード クイックプレス DFQ003","49","priceTrace","Rule for 49 days (priceTrace)","1881","1881.0","1","1.0","1.0"
